Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age Group,Tenure Group,Income Group
32,No,Travel_Frequently,Sales,8,Marketing,1,207,Female,3,Sales Executive,4,Single,8998,1,No,14,3,4,9,3,9,8,3,7,Adult,6-10 Years,Medium
29,No,Non-Travel,Research & Development,1,Technical Degree,1,208,Male,2,Manufacturing Director,3,Married,4319,1,No,13,3,1,10,3,10,7,0,9,Adult,6-10 Years,Low
51,No,Travel_Rarely,Research & Development,7,Medical,1,211,Male,2,Manufacturing Director,3,Married,6132,2,No,17,3,3,10,3,1,0,0,0,Elder,0-2 Years,Medium
58,No,Travel_Rarely,Research & Development,9,Medical,1,214,Female,1,Research Scientist,2,Married,3346,4,Yes,20,4,2,9,2,1,0,0,0,Elder,0-2 Years,Low
40,No,Travel_Rarely,Sales,4,Marketing,1,215,Male,3,Sales Executive,4,Married,10855,7,No,11,3,1,15,2,12,11,2,11,Adult,10+ Years,High
34,No,Travel_Frequently,Sales,2,Marketing,1,216,Female,1,Sales Representative,3,Married,2231,6,No,18,3,4,6,3,4,3,1,2,Adult,3-5 Years,Low
22,No,Travel_Rarely,Research & Development,19,Medical,1,217,Male,1,Research Scientist,4,Married,2323,1,No,24,4,1,2,3,2,2,2,2,Young Adult,0-2 Years,Low
27,No,Non-Travel,Research & Development,9,Medical,1,218,Male,1,Research Scientist,2,Divorced,2024,6,No,18,3,4,6,1,2,2,2,2,Adult,0-2 Years,Low
28,No,Travel_Rarely,Research & Development,21,Medical,1,221,Male,1,Research Scientist,4,Married,2713,1,No,11,3,3,5,1,5,2,0,2,Adult,3-5 Years,Low
57,No,Travel_Rarely,Research & Development,24,Life Sciences,1,223,Male,3,Healthcare Representative,4,Divorced,9439,3,Yes,16,3,2,12,1,5,3,1,4,Elder,3-5 Years,Medium
27,No,Non-Travel,Research & Development,3,Medical,1,224,Male,1,Research Scientist,3,Divorced,2566,1,Yes,15,3,4,1,2,1,1,0,1,Adult,0-2 Years,Low
50,No,Travel_Rarely,Research & Development,11,Life Sciences,1,226,Female,5,Manager,2,Single,19926,3,No,15,3,2,21,3,5,4,4,4,Elder,3-5 Years,High
41,No,Travel_Rarely,Research & Development,14,Life Sciences,1,227,Male,1,Research Scientist,3,Divorced,2451,4,No,12,3,1,13,3,9,8,1,8,Adult,6-10 Years,Low
30,No,Travel_Rarely,Sales,5,Life Sciences,1,228,Female,3,Sales Executive,4,Married,9419,2,No,12,3,3,12,3,10,9,7,4,Adult,6-10 Years,Medium
38,No,Travel_Rarely,Sales,1,Life Sciences,1,230,Female,2,Sales Executive,4,Single,8686,4,No,22,4,3,12,4,8,3,0,7,Adult,6-10 Years,Medium
32,No,Travel_Rarely,Research & Development,6,Life Sciences,1,231,Male,1,Research Scientist,3,Single,3038,3,No,20,4,1,8,3,5,4,1,4,Adult,3-5 Years,Low
27,No,Travel_Rarely,Research & Development,17,Technical Degree,1,233,Male,1,Research Scientist,2,Married,3058,0,Yes,16,3,4,6,2,5,2,1,1,Adult,3-5 Years,Low
19,Yes,Travel_Frequently,Sales,1,Technical Degree,1,235,Female,1,Sales Representative,1,Single,2325,0,No,21,4,1,1,4,0,0,0,0,Young Adult,0-2 Years,Low
36,No,Travel_Frequently,Research & Development,3,Medical,1,238,Male,1,Laboratory Technician,2,Single,2088,4,No,12,3,3,13,2,8,7,7,2,Adult,6-10 Years,Low
30,No,Non-Travel,Research & Development,9,Medical,1,239,Male,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,12,3,12,9,6,10,Adult,10+ Years,Low
45,No,Travel_Rarely,Sales,4,Life Sciences,1,240,Female,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,9,4,5,4,0,3,Elder,3-5 Years,Medium
56,No,Travel_Rarely,Research & Development,8,Life Sciences,1,241,Female,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,19,3,2,2,2,2,Elder,0-2 Years,Low
33,No,Travel_Rarely,Research & Development,2,Life Sciences,1,242,Male,1,Research Scientist,4,Single,2500,0,No,14,3,1,4,4,3,1,0,2,Adult,3-5 Years,Low
19,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,243,Male,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,1,2,1,0,1,0,Young Adult,0-2 Years,Low
46,No,Travel_Rarely,Sales,1,Marketing,1,244,Female,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,24,3,24,13,15,7,Elder,10+ Years,High
38,No,Travel_Rarely,Research & Development,9,Life Sciences,1,245,Female,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,2,3,2,2,2,1,Adult,0-2 Years,Low
31,No,Travel_Rarely,Research & Development,12,Medical,1,246,Female,1,Research Scientist,4,Married,3929,8,Yes,23,4,3,7,3,4,2,0,2,Adult,3-5 Years,Low
34,No,Travel_Rarely,Research & Development,27,Medical,1,247,Female,1,Research Scientist,2,Single,2311,2,No,15,3,4,9,3,3,2,1,2,Adult,3-5 Years,Low
41,Yes,Travel_Rarely,Sales,20,Marketing,1,248,Female,1,Sales Representative,2,Single,3140,1,Yes,22,4,4,4,2,4,3,0,2,Adult,3-5 Years,Low
50,No,Travel_Rarely,Research & Development,1,Medical,1,249,Male,1,Laboratory Technician,3,Married,3690,2,No,15,3,4,5,2,3,2,0,2,Elder,3-5 Years,Low
53,No,Travel_Rarely,Research & Development,13,Medical,1,250,Female,2,Manufacturing Director,1,Divorced,4450,1,No,11,3,3,5,3,4,2,1,3,Elder,3-5 Years,Low
33,No,Travel_Rarely,Research & Development,14,Medical,1,252,Female,1,Research Scientist,2,Married,2756,1,No,13,3,4,8,3,8,7,1,6,Adult,6-10 Years,Low
40,No,Travel_Rarely,Research & Development,4,Medical,1,253,Female,5,Manager,3,Married,19033,1,No,14,3,2,21,3,20,8,9,9,Adult,10+ Years,High
55,No,Travel_Rarely,Research & Development,14,Medical,1,254,Male,5,Research Director,2,Single,18722,8,No,11,3,4,36,3,24,15,2,15,Elder,10+ Years,High
34,No,Travel_Frequently,Research & Development,2,Life Sciences,1,256,Male,2,Manufacturing Director,3,Married,9547,1,No,17,3,3,10,2,10,9,1,9,Adult,6-10 Years,Medium
51,No,Travel_Rarely,Research & Development,3,Medical,1,258,Female,4,Healthcare Representative,2,Single,13734,3,No,18,3,3,21,3,7,7,1,0,Elder,6-10 Years,High
52,No,Travel_Rarely,Research & Development,1,Life Sciences,1,259,Male,5,Manager,3,Married,19999,0,No,14,3,1,34,3,33,18,11,9,Elder,10+ Years,High
27,No,Travel_Rarely,Research & Development,9,Medical,1,260,Female,1,Research Scientist,2,Single,2279,1,No,16,3,4,7,2,7,7,0,3,Adult,6-10 Years,Low
35,Yes,Travel_Rarely,Research & Development,23,Life Sciences,1,261,Male,2,Manufacturing Director,3,Married,5916,3,Yes,13,3,1,8,3,1,0,0,1,Adult,0-2 Years,Medium
43,No,Non-Travel,Research & Development,7,Medical,1,262,Male,1,Research Scientist,4,Divorced,2089,4,No,14,3,4,7,4,5,4,2,2,Adult,3-5 Years,Low
45,No,Non-Travel,Research & Development,2,Medical,1,264,Male,4,Manager,4,Married,16792,9,No,23,4,4,22,3,20,8,11,8,Elder,10+ Years,High
37,No,Travel_Rarely,Research & Development,21,Life Sciences,1,267,Male,1,Research Scientist,1,Married,3564,1,Yes,12,3,1,8,2,8,7,1,7,Adult,6-10 Years,Low
35,No,Travel_Frequently,Research & Development,2,Medical,1,269,Female,2,Laboratory Technician,2,Single,4425,5,No,11,3,4,10,3,6,2,1,2,Adult,6-10 Years,Low
42,No,Non-Travel,Research & Development,21,Medical,1,270,Female,2,Manufacturing Director,3,Divorced,5265,2,No,16,3,2,11,3,5,3,0,2,Adult,3-5 Years,Medium
38,No,Travel_Rarely,Research & Development,2,Life Sciences,1,271,Male,2,Manufacturing Director,3,Married,6553,9,No,14,3,2,14,3,1,0,0,0,Adult,0-2 Years,Medium
38,No,Travel_Rarely,Research & Development,29,Technical Degree,1,273,Male,2,Manufacturing Director,4,Married,6261,3,No,18,3,1,9,1,7,7,1,7,Adult,6-10 Years,Medium
27,No,Travel_Frequently,Research & Development,1,Technical Degree,1,274,Male,2,Manufacturing Director,1,Married,4298,5,No,19,3,3,6,3,2,2,2,0,Adult,0-2 Years,Low
49,No,Non-Travel,Research & Development,18,Life Sciences,1,275,Male,2,Manufacturing Director,4,Divorced,6804,1,Yes,15,3,1,7,3,7,7,1,7,Elder,6-10 Years,Medium
34,No,Travel_Frequently,Research & Development,10,Medical,1,277,Male,1,Research Scientist,3,Divorced,3815,1,Yes,17,3,4,5,4,5,3,2,0,Adult,3-5 Years,Low
40,No,Travel_Rarely,Research & Development,19,Medical,1,281,Male,2,Laboratory Technician,4,Married,2741,8,Yes,15,3,3,15,4,7,2,3,7,Adult,6-10 Years,Low
38,Yes,Travel_Rarely,Research & Development,29,Medical,1,282,Male,2,Healthcare Representative,1,Married,6673,7,Yes,19,3,2,17,3,1,0,0,0,Adult,0-2 Years,Medium
29,Yes,Travel_Rarely,Sales,27,Marketing,1,283,Female,3,Sales Executive,4,Married,7639,1,No,22,4,4,10,2,10,4,1,9,Adult,6-10 Years,Medium
22,No,Travel_Rarely,Research & Development,5,Life Sciences,1,284,Male,1,Research Scientist,2,Divorced,2328,1,Yes,16,3,1,4,2,4,2,2,2,Young Adult,3-5 Years,Low
36,No,Travel_Frequently,Research & Development,18,Medical,1,286,Female,1,Laboratory Technician,4,Single,2153,1,No,13,3,1,8,3,8,1,1,7,Adult,6-10 Years,Low
40,No,Non-Travel,Research & Development,9,Life Sciences,1,287,Male,2,Healthcare Representative,4,Married,4876,9,No,14,3,4,5,1,3,2,0,2,Adult,3-5 Years,Low
46,No,Travel_Rarely,Research & Development,1,Medical,1,288,Male,3,Healthcare Representative,1,Divorced,9396,7,No,16,3,3,17,3,4,2,0,3,Elder,3-5 Years,Medium
32,Yes,Travel_Rarely,Sales,4,Medical,1,291,Male,3,Sales Executive,4,Married,10400,1,No,11,3,3,14,2,14,8,9,8,Adult,10+ Years,High
30,No,Non-Travel,Research & Development,1,Life Sciences,1,292,Male,3,Manufacturing Director,3,Single,8474,1,No,22,4,3,12,3,11,8,5,8,Adult,10+ Years,Medium
27,No,Travel_Frequently,Sales,20,Life Sciences,1,293,Female,2,Sales Executive,3,Single,9981,1,No,14,3,4,7,3,7,7,0,7,Adult,6-10 Years,Medium
51,No,Travel_Rarely,Research & Development,8,Life Sciences,1,296,Male,3,Research Director,2,Married,12490,5,No,16,3,4,16,1,10,9,4,7,Elder,6-10 Years,High
30,Yes,Travel_Rarely,Research & Development,3,Technical Degree,1,297,Female,1,Research Scientist,1,Single,2657,5,Yes,11,3,3,8,3,5,2,0,4,Adult,3-5 Years,Low
41,No,Travel_Rarely,Sales,6,Life Sciences,1,298,Female,3,Manager,4,Single,13591,3,Yes,18,3,3,16,3,1,0,0,0,Adult,0-2 Years,High
30,Yes,Travel_Frequently,Sales,26,Marketing,1,299,Female,2,Sales Executive,1,Single,6696,5,No,15,3,3,9,2,6,3,0,1,Adult,6-10 Years,Medium
29,Yes,Travel_Rarely,Research & Development,1,Technical Degree,1,300,Male,1,Research Scientist,3,Single,2058,0,No,14,3,4,7,2,6,2,1,5,Adult,6-10 Years,Low
45,No,Non-Travel,Sales,6,Medical,1,302,Female,3,Sales Executive,4,Single,8865,6,No,12,3,4,23,3,19,7,12,8,Elder,10+ Years,Medium
54,No,Travel_Rarely,Sales,3,Marketing,1,303,Female,2,Sales Executive,1,Married,5940,2,No,14,3,4,16,3,6,2,0,5,Elder,6-10 Years,Medium
36,No,Travel_Rarely,Research & Development,5,Life Sciences,1,304,Male,2,Laboratory Technician,2,Single,5914,8,No,16,3,4,16,4,13,11,3,7,Adult,10+ Years,Medium
33,No,Travel_Rarely,Research & Development,4,Medical,1,305,Female,1,Research Scientist,2,Married,2622,6,No,21,4,4,7,3,3,2,1,1,Adult,3-5 Years,Low
37,No,Travel_Frequently,Research & Development,11,Other,1,306,Male,3,Research Director,4,Divorced,12185,1,Yes,14,3,3,10,3,10,8,0,7,Adult,6-10 Years,High
38,No,Travel_Rarely,Sales,3,Life Sciences,1,307,Male,3,Sales Executive,3,Divorced,10609,0,No,12,3,3,17,2,16,10,5,13,Adult,10+ Years,High
31,No,Non-Travel,Research & Development,1,Medical,1,308,Male,2,Manufacturing Director,3,Married,4345,0,No,12,3,4,6,3,5,4,1,4,Adult,3-5 Years,Low
59,No,Travel_Rarely,Research & Development,3,Life Sciences,1,309,Male,1,Research Scientist,4,Married,2177,3,No,17,3,1,7,3,1,0,0,0,Elder,0-2 Years,Low
37,No,Travel_Frequently,Sales,4,Marketing,1,311,Male,1,Sales Representative,4,Divorced,2793,4,No,17,3,3,13,3,9,8,5,8,Adult,6-10 Years,Low
29,No,Travel_Frequently,Sales,1,Medical,1,312,Female,3,Sales Executive,4,Married,7918,1,No,14,3,4,11,3,11,10,4,1,Adult,10+ Years,Medium
35,No,Travel_Frequently,Sales,1,Marketing,1,314,Female,3,Sales Executive,3,Single,8789,1,No,14,3,1,10,4,10,7,0,8,Adult,6-10 Years,Medium
29,Yes,Travel_Rarely,Research & Development,18,Medical,1,315,Male,1,Research Scientist,4,Single,2389,1,Yes,13,3,3,4,2,4,3,0,1,Adult,3-5 Years,Low
52,No,Travel_Rarely,Research & Development,2,Life Sciences,1,316,Female,1,Laboratory Technician,4,Single,3212,7,No,15,3,2,6,2,2,2,2,2,Elder,0-2 Years,Low
42,No,Travel_Rarely,Research & Development,4,Technical Degree,1,319,Male,5,Manager,4,Married,19232,1,No,11,3,4,22,3,22,17,11,15,Adult,10+ Years,High
59,No,Travel_Rarely,Human Resources,6,Medical,1,321,Male,1,Human Resources,3,Married,2267,8,No,17,3,4,7,2,2,2,2,2,Elder,0-2 Years,Low
50,No,Travel_Rarely,Sales,1,Medical,1,323,Female,5,Manager,4,Divorced,19517,3,No,11,3,3,32,2,7,0,0,6,Elder,6-10 Years,High
33,Yes,Travel_Rarely,Research & Development,14,Medical,1,325,Male,1,Laboratory Technician,4,Married,2436,5,Yes,13,3,3,8,1,5,4,0,4,Adult,3-5 Years,Low
43,No,Travel_Rarely,Sales,16,Marketing,1,327,Female,4,Manager,4,Married,16064,5,Yes,22,4,3,22,3,17,13,1,9,Adult,10+ Years,High
33,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,328,Female,1,Laboratory Technician,1,Married,2707,7,No,20,4,1,13,4,9,7,1,7,Adult,6-10 Years,Low
52,No,Non-Travel,Sales,2,Life Sciences,1,329,Male,5,Manager,3,Single,19068,1,Yes,18,3,4,33,4,33,7,15,12,Elder,10+ Years,High
32,No,Travel_Rarely,Sales,4,Life Sciences,1,330,Female,1,Sales Representative,2,Married,3931,2,No,11,3,1,6,3,4,3,1,2,Adult,3-5 Years,Low
32,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,331,Male,1,Laboratory Technician,3,Single,3730,0,Yes,14,3,4,4,1,3,2,1,2,Adult,3-5 Years,Low
39,No,Travel_Rarely,Research & Development,1,Medical,1,332,Female,1,Laboratory Technician,3,Divorced,2232,7,No,14,3,3,7,3,3,2,1,2,Adult,3-5 Years,Low
32,No,Non-Travel,Sales,26,Marketing,1,333,Male,2,Sales Executive,4,Married,4465,0,No,18,3,1,4,3,3,2,2,2,Adult,3-5 Years,Low
41,No,Travel_Rarely,Research & Development,19,Life Sciences,1,334,Male,2,Research Scientist,1,Divorced,3072,2,No,16,3,1,17,2,1,0,0,0,Adult,0-2 Years,Low
40,No,Travel_Rarely,Research & Development,24,Technical Degree,1,335,Male,2,Research Scientist,4,Divorced,3319,1,No,17,3,1,9,3,9,8,4,7,Adult,6-10 Years,Low
45,No,Travel_Rarely,Research & Development,1,Other,1,336,Male,5,Manager,4,Married,19202,0,No,11,3,3,25,3,24,0,1,7,Elder,10+ Years,High
31,No,Travel_Frequently,Research & Development,3,Medical,1,337,Male,3,Research Director,3,Divorced,13675,9,No,12,3,1,9,3,2,2,2,2,Adult,0-2 Years,High
33,No,Travel_Rarely,Research & Development,5,Life Sciences,1,338,Female,1,Research Scientist,4,Married,2911,1,No,13,3,3,2,2,2,2,0,2,Adult,0-2 Years,Low
34,No,Travel_Rarely,Research & Development,2,Life Sciences,1,339,Male,2,Manufacturing Director,1,Married,5957,6,No,13,3,2,13,3,11,9,5,9,Adult,10+ Years,Medium
37,No,Travel_Rarely,Research & Development,1,Medical,1,340,Female,1,Research Scientist,1,Married,3920,2,No,14,3,1,17,2,3,1,0,2,Adult,3-5 Years,Low
45,No,Travel_Frequently,Research & Development,7,Life Sciences,1,341,Male,2,Manufacturing Director,3,Married,6434,4,No,17,3,4,9,3,3,2,0,2,Elder,3-5 Years,Medium
37,Yes,Travel_Frequently,Research & Development,10,Medical,1,342,Male,3,Manufacturing Director,3,Divorced,10048,6,No,11,3,2,17,3,1,0,0,0,Adult,0-2 Years,High
39,No,Travel_Frequently,Research & Development,2,Technical Degree,1,343,Female,3,Healthcare Representative,3,Single,10938,0,No,25,4,4,20,3,19,6,11,8,Adult,10+ Years,High
29,No,Travel_Rarely,Research & Development,15,Life Sciences,1,346,Male,1,Research Scientist,4,Single,2340,1,No,19,3,1,6,3,6,5,1,5,Adult,6-10 Years,Low
42,No,Travel_Rarely,Research & Development,17,Life Sciences,1,347,Female,2,Research Scientist,1,Single,6545,3,Yes,13,3,3,10,3,3,2,0,2,Adult,3-5 Years,Medium
29,No,Travel_Rarely,Sales,20,Marketing,1,349,Male,2,Sales Executive,4,Divorced,6931,2,No,14,3,4,10,3,3,2,0,2,Adult,3-5 Years,Medium
25,No,Travel_Rarely,Research & Development,1,Life Sciences,1,350,Female,2,Manufacturing Director,3,Married,4898,0,No,12,3,4,5,3,4,2,1,2,Adult,3-5 Years,Low
42,No,Travel_Rarely,Research & Development,2,Medical,1,351,Female,1,Laboratory Technician,1,Divorced,2593,0,Yes,11,3,3,10,3,9,6,7,8,Adult,6-10 Years,Low
40,No,Travel_Rarely,Research & Development,2,Medical,1,352,Male,5,Research Director,3,Divorced,19436,0,No,19,3,4,22,3,21,7,3,9,Adult,10+ Years,High
51,No,Travel_Rarely,Research & Development,1,Life Sciences,1,353,Male,1,Research Scientist,4,Married,2723,1,No,11,3,2,1,2,1,0,0,0,Elder,0-2 Years,Low
31,Yes,Travel_Frequently,Research & Development,29,Medical,1,355,Male,1,Laboratory Technician,2,Single,3479,0,No,11,3,2,6,4,5,4,1,4,Adult,3-5 Years,Low
32,No,Travel_Frequently,Research & Development,7,Life Sciences,1,359,Male,1,Laboratory Technician,2,Married,2794,1,No,20,4,3,5,1,5,1,0,3,Adult,3-5 Years,Low
38,No,Non-Travel,Sales,2,Life Sciences,1,361,Male,2,Sales Executive,4,Married,5249,3,No,18,3,4,13,3,8,7,7,5,Adult,6-10 Years,Medium
32,No,Travel_Rarely,Research & Development,2,Technical Degree,1,362,Male,2,Laboratory Technician,1,Single,2176,4,No,13,3,4,9,3,6,2,0,4,Adult,6-10 Years,Low
46,No,Travel_Rarely,Sales,2,Technical Degree,1,363,Female,4,Manager,2,Married,16872,3,Yes,12,3,2,28,2,7,7,7,7,Elder,6-10 Years,High
28,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,364,Male,1,Laboratory Technician,3,Single,3485,2,No,11,3,3,5,1,0,0,0,0,Adult,0-2 Years,Low
29,No,Travel_Rarely,Sales,2,Medical,1,366,Male,2,Sales Executive,2,Married,6644,2,No,19,3,2,10,3,0,0,0,0,Adult,0-2 Years,Medium
31,No,Travel_Rarely,Research & Development,23,Medical,1,367,Male,2,Healthcare Representative,4,Married,5582,0,No,21,4,2,10,3,9,0,7,8,Adult,6-10 Years,Medium
25,No,Non-Travel,Research & Development,5,Life Sciences,1,369,Male,2,Healthcare Representative,1,Divorced,4000,1,No,12,3,4,6,3,6,3,1,5,Adult,6-10 Years,Low
45,No,Travel_Rarely,Research & Development,20,Medical,1,372,Male,4,Healthcare Representative,4,Married,13496,0,Yes,14,3,2,21,3,20,7,4,10,Elder,10+ Years,High
36,No,Travel_Rarely,Research & Development,6,Life Sciences,1,373,Male,1,Laboratory Technician,4,Married,3210,0,No,11,3,3,16,3,15,13,10,11,Adult,10+ Years,Low
55,No,Travel_Rarely,Research & Development,1,Medical,1,374,Male,5,Manager,1,Single,19045,0,Yes,14,3,3,37,3,36,10,4,13,Elder,10+ Years,High
47,Yes,Non-Travel,Research & Development,29,Life Sciences,1,376,Male,3,Manager,2,Married,11849,1,Yes,12,3,4,10,2,10,7,9,9,Elder,6-10 Years,High
28,No,Travel_Rarely,Research & Development,9,Medical,1,377,Male,1,Research Scientist,4,Married,2070,1,No,23,4,4,5,2,5,2,0,4,Adult,3-5 Years,Low
37,No,Travel_Rarely,Sales,6,Medical,1,378,Male,2,Sales Executive,4,Married,6502,4,No,14,3,2,7,4,5,4,0,1,Adult,3-5 Years,Medium
21,No,Travel_Rarely,Research & Development,3,Medical,1,379,Male,1,Research Scientist,3,Single,3230,1,No,17,3,1,3,4,3,2,1,0,Young Adult,3-5 Years,Low
37,No,Non-Travel,Research & Development,1,Medical,1,380,Female,3,Research Director,4,Divorced,13603,2,Yes,18,3,1,15,3,5,2,0,2,Adult,3-5 Years,High
35,No,Travel_Rarely,Research & Development,22,Life Sciences,1,381,Female,3,Manager,2,Divorced,11996,7,No,18,3,2,10,2,7,7,6,2,Adult,6-10 Years,High
38,No,Travel_Rarely,Sales,7,Medical,1,382,Female,2,Sales Executive,1,Divorced,5605,1,Yes,24,4,3,8,3,8,0,7,7,Adult,6-10 Years,Medium
26,No,Travel_Frequently,Research & Development,1,Life Sciences,1,384,Female,2,Manufacturing Director,2,Divorced,6397,1,No,20,4,1,6,1,6,5,1,4,Adult,6-10 Years,Medium
50,No,Travel_Rarely,Research & Development,4,Life Sciences,1,385,Male,5,Research Director,2,Divorced,19144,3,No,14,3,1,28,2,10,4,1,6,Elder,6-10 Years,High
53,No,Travel_Rarely,Research & Development,3,Medical,1,386,Male,4,Research Director,3,Married,17584,3,Yes,16,3,4,21,2,5,3,1,3,Elder,3-5 Years,High
42,No,Travel_Rarely,Sales,1,Life Sciences,1,387,Male,2,Sales Executive,3,Married,4907,1,No,25,4,3,20,3,20,16,11,6,Adult,10+ Years,Low
29,No,Travel_Frequently,Sales,2,Life Sciences,1,388,Male,2,Sales Executive,4,Single,4554,1,No,18,3,1,10,2,10,7,0,9,Adult,6-10 Years,Low
55,No,Travel_Rarely,Research & Development,20,Technical Degree,1,389,Male,2,Laboratory Technician,4,Married,5415,3,Yes,19,3,4,12,3,10,7,0,8,Elder,6-10 Years,Medium
26,No,Travel_Frequently,Research & Development,11,Medical,1,390,Male,2,Healthcare Representative,1,Married,4741,1,Yes,13,3,3,5,3,5,3,3,3,Adult,3-5 Years,Low
37,No,Travel_Rarely,Research & Development,1,Life Sciences,1,391,Female,1,Research Scientist,4,Single,2115,1,No,12,3,2,17,3,17,12,5,7,Adult,10+ Years,Low
44,Yes,Travel_Frequently,Research & Development,24,Life Sciences,1,392,Male,1,Laboratory Technician,3,Divorced,3161,3,Yes,22,4,4,19,1,1,0,0,0,Adult,0-2 Years,Low
38,No,Travel_Rarely,Research & Development,23,Life Sciences,1,393,Male,2,Healthcare Representative,4,Divorced,5745,9,No,14,3,2,10,3,2,2,1,2,Adult,0-2 Years,Medium
26,Yes,Travel_Rarely,Research & Development,16,Medical,1,394,Male,1,Laboratory Technician,2,Divorced,2373,2,Yes,13,3,4,5,3,3,2,0,2,Adult,3-5 Years,Low
28,No,Travel_Rarely,Research & Development,8,Life Sciences,1,395,Female,1,Research Scientist,4,Single,3310,1,No,21,4,4,5,3,5,3,0,2,Adult,3-5 Years,Low
49,No,Travel_Frequently,Research & Development,10,Life Sciences,1,396,Female,5,Research Director,1,Single,18665,9,Yes,11,3,4,22,3,3,2,1,2,Elder,3-5 Years,High
36,No,Travel_Rarely,Research & Development,3,Technical Degree,1,397,Male,2,Research Scientist,2,Single,4485,4,No,12,3,4,10,3,8,0,7,7,Adult,6-10 Years,Low
31,No,Travel_Frequently,Sales,5,Marketing,1,399,Female,1,Sales Representative,2,Divorced,2789,1,No,11,3,3,2,2,2,2,2,2,Adult,0-2 Years,Low
26,Yes,Travel_Rarely,Sales,4,Marketing,1,401,Male,2,Sales Executive,4,Single,5828,1,Yes,12,3,2,8,3,8,7,7,4,Adult,6-10 Years,Medium
37,No,Travel_Frequently,Research & Development,9,Medical,1,403,Male,1,Research Scientist,4,Married,2326,1,Yes,12,3,3,4,2,4,2,1,2,Adult,3-5 Years,Low
42,No,Travel_Frequently,Sales,26,Marketing,1,404,Female,4,Sales Executive,2,Married,13525,5,No,14,3,4,23,4,20,4,4,8,Adult,10+ Years,High
18,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,405,Male,1,Laboratory Technician,3,Single,1420,1,No,13,3,3,0,3,0,0,0,0,Young Adult,0-2 Years,Low
35,No,Travel_Rarely,Sales,16,Marketing,1,406,Male,3,Sales Executive,2,Married,8020,0,No,15,3,3,12,2,11,9,6,9,Adult,10+ Years,Medium
36,No,Travel_Frequently,Research & Development,18,Life Sciences,1,407,Male,1,Laboratory Technician,4,Married,3688,4,No,18,3,4,4,3,1,0,0,0,Adult,0-2 Years,Low
51,No,Travel_Rarely,Research & Development,2,Medical,1,408,Male,2,Manufacturing Director,2,Divorced,5482,5,No,18,3,4,13,3,4,1,1,2,Elder,3-5 Years,Medium
41,No,Travel_Rarely,Sales,2,Life Sciences,1,410,Male,4,Manager,2,Single,16015,1,No,19,3,2,22,3,22,10,0,4,Adult,10+ Years,High
